product,total_sale,profit,prediction
Foco coconut water 1 L,3383.42,563.42,0
Garage Eight 0.44,4159.24,1695.24,0
Bottle Share Dandy's Shake 0.5,5351.26,2192.26,0
AF Brew ABV Not IBU Amarillo 0.33,4301.43,2001.4299999999998,0
Zagovor Day Before Lockdown 0.5,8010.05,2410.0499999999997,0
Big Village Exposition / DDH Saison / 7%,4663.209999999999,1763.21,0
Stamm Beer Daenerys Barrel,24739.93,12364.93,0
"Brewdog Abstrakt AB:/ Imperial Stout / 12,5 % / 0.375 / but",5878.33,1390.3300000000002,0
Brewski Passionfeber IPA 0.33,16394.74,5812.740000000001,0
Brezaola iz govjadiny / Basturma,5022.49,5022.49,0
"De Molen, Bommen & Granaten, 0.33 l",18243.420000000002,9403.419999999998,0
"To Ol Graff Gadient 5,8% 0,33",4622.54,1512.9199999999998,0
Kout na Šumavě Koutská desítka / 4%,202389.55,142579.55000000002,3
"Flying Monkeys Deep Tracks 0,473 Can",1369.7200000000003,119.72,0
WildLab Renegade Of Hops / Gose / 4%,9036.66,4636.660000000001,0
To OI Sportsbajer 0.33,4744.3099999999995,2134.5499999999993,0
Dugges x Interboro - & 0.33,1932.47,547.0100000000001,0
Dupont Monk's Stout Barrel,11816.699999999999,5736.700000000001,0
"Ostrovica Oat Stout 5,5%",6299.53,2799.5299999999997,0
Cantillon Gueuze 0.75,4318.97,1421.97,0
Mein Grünes / Meine Festweisse / Wiesen Edel-Weisse TAP4,187964.45,107509.96000000002,3
GARAGE Silver Peel 0.44,1820.46,448.46,0
Lindheim Redfeet 0.375,2316.65,984.57,0
Alefarm Uncrowned King 0.44,1836.1699999999998,240.17,0
Hausmann Barrel December,9800.24,6238.99,0
Oud Beersel Bzart Lambiek Millésime 2016 0.75,2673.0,-1145.0,0
BrewDog Funk x Punk Barrel 20l,9856.789999999999,3876.79,0
Cider dry Ross On Wye Balls Bittersweet 0.5,3535.28,895.28,0
Cider semi-dry Dudda's Tun Cherry Cider 0.5,2000.0,780.0,0
Cider Kerisac Cidre Breton Brut Traditionnel / 5.5% / 0.25l,25086.320000000003,12102.320000000002,0
"AF Brew Slavic Squat / APA/ 5.3% / 0,5",250.0,115.0,0
"Dupont Moinette Blonde / belgian strong / 8,5% / 1,5 but.",2015.0,195.0,0
"Pohjala OO XO / baltic porter / 11.5% / 0,but",7182.98,2510.98,0
Alvinne Sour'ire de Mortagne Smoked Pineapple 11% Barrel,14643.19,3836.1899999999996,0
"Buxton Snap Gate 0,44 Can",2416.0699999999997,620.99,0
To Ol Maelk Shake 0.375,1389.05,502.84999999999997,0
Steppe and Wind Ambrosia Metheglin b/a,16579.91,11261.16,0
Brewski Chocolate Chipotle Cloud 0.33,5680.269999999999,1764.2700000000002,0
Cider Jaanihanso Siider Humalaga 0.33,7095.8099999999995,2343.81,0
Verhaeghe St-Arnoulds Blanche Barrel30,18644.79,11489.79,0
Northern Monk Heathen 0.44,3714.41,924.4100000000001,0
Pohjala Mutant Disco II Barrel30,20504.62,7750.869999999999,0
White Hag Black Boar BA 0.75,3269.1899999999996,881.19,0
"De Molen Spanning & Sensatie / imperial stout / 9,8% / 0,33",1439.83,519.83,0
Lambic Boon 2Y Barrel 20l MARKETBIR,28235.24,11380.49,0
Jaws Asteroid 0.5,7947.409999999999,3439.8099999999995,0
"Sahtipaja Rott Men Inte Sott 4,7% Barrel",14413.989999999998,5031.49,0
"Stone Bourbon Barrel-Aged Arrogant Bastard 8,1% Barrel",24031.01,11312.16,0
AF Brew Quad Hopper 10% Barrel,42821.48,18341.480000000003,0
Evil Twin Molotov Cocktail Barrel 30L,31865.779999999995,12672.650000000001,0
Zagovor Blast Beat / Hop Division Barrel,58960.439999999995,25200.809999999998,0
Big Village Who Are You? Barrel 20 L,10470.970000000001,6263.469999999999,0
Bakunin Volna 0.5,5585.7,2811.7,0
"Pardubicky Porter / baltic porter / 8% / 0,5",3180.0,1640.0,0
WildLab King Slushy Barrel20,114677.92999999998,50247.8,3
Duchesse Chocolate Cherry Barrel30,40646.369999999995,20598.239999999998,0
St Feuillien Tripel Grisette Bio 0.25,4060.0,1960.0,0
De Moersleutel Met Je Moer Tegeh De Dampoort 0.33,1655.92,170.92000000000002,0
Ta-Ta Narcissist / 0.5,18062.17,7807.17,0
Brewski Second Base Barrel,15178.59,5823.09,0
BrewDog Sun Cloudwater: New England IPA Barrel,15778.120000000003,6694.37,0
4Brewers ZOZh 0.33,10551.539999999999,5191.54,0
Cider Fruktstereo Definitely Cider 1.5,2450.0,874.36,0
Poiret sweet Oliver's Fine Perry Keeved Sweet 0.75,3441.83,921.8299999999999,0
"Verhaeghe Duchesse De Bourgogne / sour red / brown / 6,2% / 0,75 / but",17141.92,4611.47,0
"Omnipollo Noa Pecan Mud / imperial stout / 11% / 0,33",13091.649999999998,4008.6900000000005,0
"De Molen Mout & Mocca / coffee imperial stout / 10% / 0,33",420.0,185.0,0
Bakunin Soul Dance Bottle,2990.02,1990.02,0
Dark Horse Boffo Brown Ale 7% Barrel,14612.79,7827.16,0
WildLab Feel The Sour Vibes / Berliner Weisse / 4%,8495.16,4810.159999999999,0
De Molen Hamer & Sikkel Cold Brew Coffee 0.33,1120.0,523.45,0
Hanssens Oude Gueuze 0.375,2802.48,1100.48,0
Tilquin Oude Quetsche A L'Ancienne 0.75,3524.55,-456.45000000000005,0
"Brewdog Dogtoberfest / Marzen / 5,3%",812.46,220.45999999999998,0
Stamm Beer Urals BA Can 0.33,10138.640000000001,2986.64,0
Alvinne Omega 0.33,1390.73,522.73,0
Humpty Dumpty Sorel Etrog Barrel 0.5,2709.37,2689.3700000000003,0
TATA Barrel,28518.29,14945.79,0
Labietis Virsaitis 0.5,4788.72,2040.72,0
Kombucha Live Brew Earl Yellow 0.33,4114.7,1644.6999999999998,0
Northern Monk New World 0.33,2518.01,608.01,0
Augustiner Edelstoff 0.5,11034.68,5394.68,0
Omnipollo x Crooked Stave - Bianca Blackberry Wild Wild Brett 0.375,3639.7,759.7,0
Saldens American IPA 4C 0.5,555.95,315.95,0
Wild Beer Jambo Barrel,157420.53999999998,54360.529999999984,3
Birra del' Borgo Vatermelon Vejss,1575.85,545.85,0
"Mikkeller Hva Saa!? / belgian ale / 6,8% / 0,33",4588.099999999999,1827.91,0
BALADIN NATsIONALE,981.9100000000001,396.90999999999997,0
White Hag Coffee Milk Stout 5.4%,6962.889999999999,3266.8900000000003,0
"La Branche Cider Apple 0,375 Estonija",6597.2699999999995,3906.27,0
Botanist Wormwood tonic  0.33,43352.06,22382.059999999998,0
Brewski Passionfeber IPA Barrel 20L,15403.07,6246.82,0
Bottle Share Wrong Way Milky Way 0.5,10769.390000000001,5369.389999999999,0
LHG Life Without Oxygen 0.44,855.0,362.0,0
To Ol Mr Blonde 200.33,2007.1,737.1,0
Tilquin Quetshe Barrel20L,21574.14,5995.389999999999,0
"Cider Trabanco Sidra Natural / cider brut / 6% / 0,7 / but",35246.82,12238.320000000002,0
Brewski Brooklyn Betty 0.33,5753.92,2516.9199999999996,0
Boon Oude Geuze 0.25,21840.530000000002,7369.530000000002,0
Sabotage x Zagovor - Stage Diving Barrel,13913.08,7373.08,0
3Fonteinen Ommazh 20Assambljazh 33,7799.92,1147.92,0
Assam Tea / Milk Oolong Tea,45400.0,22349.999999999996,0
Cider Blektorn Gold,5012.24,2582.24,0
Brewdog Jet Black Heart 4.7%,69136.82,35174.32000000001,0
"To Ol Garden of Eden / fruit beer / 6,4% / 0,Can",332.63,157.63,0
Kees Caramel Fudge Stout BA/Karamel Fudzh Stout BA,1892.74,548.74,0
WildLab OKRUG 0.5,19620.15,6785.15,0
Wildlab Darkcode Barrel,22236.69,10882.94,0
ZAGOVOR Give Blood 30L,14132.779999999999,6505.280000000001,0
Jaws Sour Breeze Mango 0.5,155504.64000000004,71647.03999999998,3
AF Brew Blown Agent Purple / milk IPA,10544.39,4874.89,0
De Moersleutel Smeerolie Mexicake 0.44,4735.639999999999,1315.64,0
Stamm Beer Sour Passion Party 0.5,48717.81,19299.809999999998,0
Mikkeller - Beer Geek Vanilla Shake / imperial stout / 12% / Barrel20,23349.25,9314.13,0
AF Brew Bounty Killer Barrel,68309.98999999999,36752.49,0
XP Demiurge Barrel,11379.23,5046.73,0
Ta Ta Non Existence 0.5,8299.699999999999,3649.7,0
Dieta Black Milk: Vanilla,19038.59,7718.59,0
Rodenbach Vintage 200.75,3753.44,733.44,0
Kombucha Live Ginger Hype 0.33,2260.0,1000.0,0
"Boingo Ostrovica 6,5%",9704.26,5564.26,0
Captain Lawrence Hop Commander IPA 0.355,3880.4500000000003,1410.45,0
Oranjeboom / cider / 4.5% / 0.5 zh.b.,28241.649999999998,11043.369999999999,0
XP Metaspace 0.5,10775.88,4625.879999999999,0
Rodenbach FruitAge Barrel,46406.030000000006,24556.129999999997,0
"Dark Horse Reserve Special Black Ale 7,5% 0,355",2285.13,1085.13,0
"Brew By Numbers 01/Saison Wai-iti & Lemon 0,33",1980.0,686.4,0
Omnipollo Mackaper 0.33,3095.41,1624.8499999999997,0
To Ol What the Fudge 0.375,1308.24,-1213.21,0
De Molen Juicy Loesie 0.33,592.74,-459.26,0
Anderson Valley Briney Melon Gose 0.355,30712.039999999994,14578.04,0
Cool Head Naked Sauna Sour 0.33,1285.0,565.0,0
Holy Jack 20Barrel 1sht,48602.44000000001,24452.440000000002,0
AF Brew TheSeven Year Itch Barrel,9535.52,4263.0199999999995,0
Red Button Poima 0.33,4890.33,2190.33,0
Jaws DABL IPA Chavycha Barrel,20273.1,10023.12,0
Amundsen Fade To Green 0.44,2923.74,541.74,0
Steppe and Wind Peanut b/a 20l,7954.32,2879.3199999999997,0
North x Fieldworks - Golden Milk Barrel,1340.25,541.32,0
Bakunin In Bloom Can,67274.39,28399.39,0
XP Tropical Treat Lulo 30L,13662.66,6762.66,0
To Ol My Honningkage 0.33,1648.97,466.57,0
"Oud Beersel Oude Geuze Barrel Selection Oude Pijpen 0,375",1080.0,355.0,0
Jaws Sour Breeze 0.5,75294.69,32393.89,0
Stone Old Guardian Barley Wine 0.65,1249.8200000000002,158.1,0
Verzet Oud Bruin Strawberry 0.33,2695.1699999999996,701.1700000000001,0
Basqueland Four Layer Cake 0.33,1510.0,670.0,0
Northern Monk Insa Pete's Dark Past 0.44,5460.9,1608.9000000000003,0
To Ol Gose To Sonderjysk Kaffebord 0.33,4916.709999999999,1096.71,0
Red Button Wiggly 0.75,1319.52,569.52,0
Poiret semi-dry Hecks Perry 0.5,4308.8,1198.8,0
"Jaws Weizen / hefeweizen / 4.6% / 0,5 but",521380.79999999993,238102.6400000001,2
"Cider dry Department of Cider Making 0,5",1120.0,320.0,0
"Westvleteren Blond / belgian ale / 5,8% / 0,33",945.0,212.0,0
"Omnipollo Arzachel / session IPA / 3,5% / 0,33",4465.370000000001,1968.63,0
"Dieu du Ciel Rosee d’Hibiscus 0,341",1599.74,519.74,0
"Flying Monkeys Juicy Ass IPA 0,473 Can",7291.000000000001,1870.6,0
"Lindheim Cuvee Cuvee 0,375",2575.25,-88.92999999999995,0
"Pohjala Meri Gose 0,33",2238.87,1008.87,0
Big Village Existence Brett Saison 0.375,4700.91,2500.91,0
AF Brew Serotonin Syndrome 0.33,15808.729999999998,7118.7300000000005,0
XP Axion,20017.309999999998,11074.81,0
Naparbier Giraffe 8% hazy DIPA 0.44,17235.27,4235.27,0
De Kupier Roeselare / Oud Bruin 0.375,4006.1,1586.1000000000001,0
AF Brew TheSeven Year Itch 0.5,9213.939999999999,3483.94,0
Stamm Beer x FFF - Blue Collar Workers 0.33,4735.27,1935.27,0
Cider sparkling Poiret Dushe de Longvij,490.0,489.0,0
BBN DDH IPA Number Four 0.44,2276.88,741.88,0
1 Symbiotica Apple 0.375,2820.0,1280.0,0
RED ROKET Full Detox Barrel,11087.26,5381.009999999999,0
"Schlenkerla Rauchbier Marzen / smoked / 5,1% / 0,5 but.",51753.04000000001,23410.660000000007,0
"Westbrook India Pale Ale / IPA / 6,8% / 0,355",518.92,126.92,0
Brekeriet Wild & Juicy / 7.2% / 0.33,2747.68,759.68,0
"Brewski Mystery Monster IPL / 0,33",10228.599999999999,3048.6000000000004,0
To Ol Mr. Pink,4085.33,1534.73,0
Big Village Night Brunch / Milk Brothers / Liquid Antidepressant 0.5l,20694.600000000002,9169.6,0
Red Button Two Dots Barrel,16751.12,9563.619999999999,0
"La Calavera Sedition / sour / 6,2%",1594.88,394.88,0
"Kees Pineapple Coriander Smoothy 0,33",1550.9,440.9,0
Gravity Project The Force Cider Barrel,15196.409999999998,10201.41,0
Alvinne Morpheus Vintage Blend 0.33,1365.0,587.0,0
AF Brew Its Over 9000! 3.0 Barrel,69875.85,28059.850000000002,0
Foco coconut water with pineapple juice 330ml,815.9,135.86,0
Ritterguts Gose Barrel30,44789.57000000001,18477.07,0
Brewski Tiki Tiki 0.33,1241.8600000000001,133.86,0
White Hag & Haand Apricot Brett Pale Ale Barrel30,12454.35,4619.82,0
Jaws Hop Matters 0.5,6893.27,3058.0699999999997,0
"Cuvee des Jacobins Rouge /sour red/brown 5,5% 0,but.",37583.180000000015,13125.179999999997,0
St. Bernardus Wit / witbier / 5.5% / 0.33,52546.28,21468.000000000004,0
"AF Brew Mosaic / IPA / 6,7% / 0,5 but.",5097.32,2037.3200000000002,0
Victory Art Brew My Fallen Angel 5% Pale Ale,8252.04,3939.54,0
"Alvinne Cuvee Sofie / sour/wild ale / 8% /  0,but,",1319.6,194.6,0
Fuller's Rebirth / ESB / 6%,1363.28,408.28,0
Alvinne Fi/Phi Barrel,15926.089999999998,5856.589999999999,0
Saldens Cider / Double India Brown Ale / Hard Seltzer vse versii 0.5,350551.98,153390.98000000004,3
"Firestone Walker Krieky Bones 0,375",2790.92,28.91999999999996,0
"AF Brew & Kees High On Vitamin Sea 11,8%",20262.739999999998,8318.99,0
Stone Neapolitan Dynamite 0.65,4248.82,1028.26,0
De Molen Hel & Verdoemenis Bowmore BA 0.33,1959.92,673.97,0
To Ol Porter 0.33,2505.89,1099.3500000000001,0
Wild Lab High Contrast Barrel 20L,10057.21,4285.96,0
"Cigar City Maduro Brown Ale 0,355",1710.0,504.0,0
CRAK Cantina Iga Merlot Riserva Annata 200.375,1007.6300000000001,-212.36999999999998,0
CRAK Cantina BWBA Imperal Stout 0.375,1798.52,478.52000000000004,0
Stamm Beer Varezhki Barrel,15521.21,8021.209999999999,0
Bakunin Bloody Simple Barrel,8088.92,4180.17,0
3Fonteinen Oude Geuze Cuvée Armand & Gaston 20Blend No. 56 0.375,1600.0,721.0,0
Firestone Walker Peachy Bones 0.375,1919.69,633.69,0
Northern Monk We Were Mint To Be Barrel30,19721.75,8021.75,0
AF Brew Peach Is My Preach 0.5,5975.63,2775.63,0
Bakunin Dope 0.5,7154.53,3370.5299999999997,0
POHJALA Pohjala Pime Oo Islay BA/Pajm Oo Ajla BA,2805.58,595.58,0
"Brasserie dOrval Orval / belgian ale / 6,2% / 0,but.",69549.56,25827.55999999999,0
Kabinet & Zagovor Uteha / Double Porter / 6.7 % / 0.33,1285.18,625.1800000000001,0
"Lindemans Faro / 0,25",26263.52,11335.52,0
"De Molen Hemel & Aarde Bourbon BA / smoked imperial stout / 11% / 0,but.",520.0,122.0,0
BALADIN NORA,1101.52,516.52,0
Bakunin Moloko Pljus 0.5,145170.52,64999.52,3
"To Ol 3x Thirsty Simcoe 5,5% 0,33",1983.0,444.2399999999999,0
"Cigar City Florida Cracker Belgian-style White Ale 0,355",2932.71,-547.63,0
Red Button / Hoqu Can 0.33,12785.14,7501.399999999998,0
AF Brew Overnajt Oatmil nefil'trovannyj neosvetlennyj,4932.46,2042.46,0
Sabotage Pizza Time 0.33,40230.28,19000.279999999995,0
Steppe and Wind Strawberry & Lime b/a,36017.37,18817.37,0
Lervig Hazy Days 0.5,3637.1499999999996,1567.1499999999999,0
GUSI Spetsial'nyj Ale,16060.49,8672.99,0
Arpus Triple Berry Gose Barrel,21320.62,10772.56,0
Mikkeller x Boon - Gout American Oude Geuze 0.75,4316.99,1036.99,0
Zagovor Komplott Barrel,10212.920000000002,5862.92,0
AF Brew Fortune Cookie Policy Barrel,9914.38,4214.38,0
De Molen Rasputin 0.33,1188.96,318.96,0
Sabotage Milky Boy 0.5,6445.549999999999,3445.55,0
"Saldens Dabl IPA alk 8,2%, 0,33l Malt Liquor BA",6623.740000000001,2543.74,0
Mikkeller Milk Stout / 6.0% / 0.33l,10263.27,4564.79,0
Pine and Stick Bottle,883.3299999999999,523.3299999999999,0
Amundsen Hop Magic 7%,2278.08,773.0799999999999,0
"Brewdog vs. Fierce Beer - Very Big Moose 12% 0,33",3577.43,1608.43,0
"Puhaste Allikas / IPA / 6,5%",2518.98,1096.98,0
"Mikkeller Hvedegoop / barley wine / 10,4% / 0,75 but.",2969.17,851.8499999999999,0
Moriau Oude Gueuze 0.375,2465.6899999999996,362.68999999999994,0
"Weihenstephaner Pils 5,1%",53264.41,28622.75,0
Amundsen Voodoo Headbanger Barrel30L,22622.18,7514.78,0
Flying Monkeys Minutes To Destiny 0.473,1209.97,429.97,0
"Brewski Monday Everyday IPA / IPA / 6,5% / 0,33",320.0,99.0,0
CRAK Cantina Iga Merlot Annata 200.375,7856.17,1886.17,0
Jokikyla Hard Cider 0.5,6402.92,3052.92,0
GUSI Double Top 0.33,5444.969999999999,2724.97,0
Mikkeller - Beer Geek Cocoa Shake / imperial stout / 12% / 0.can,10241.92,3521.92,0
Mikkeller Stateside IPA 0.33,4425.2,1365.1999999999998,0
Non-alcoholic Mikkeller Drink'in The Sun 0.33,7002.74,1906.7399999999998,0
La Trappe Blond 0.33,660.0,358.8,0
Jaws Hopfenvajsse Bravada Barrel,24581.670000000002,13016.669999999998,0
To Ol My Honninkage Cognac 0.25,3153.45,759.4499999999999,0
Bottle Share Hopmaxa 0.5,2357.84,1097.8400000000001,0
4Brewers Broken Pattern 0.5,5489.68,2449.6800000000003,0
Cider Toksovskaya Cidererija Smoothie Point Barrel,17865.88,8865.880000000001,0
Ostrovica WitBier Barrel,8332.529999999999,5337.13,0
XP Berliner but Zavtrak Barrel30 Average Barrel30+but g.see juice Barrel30 schitat' po 0.5,84252.15999999997,46667.08999999999,0
"Jaws Quadrolia / Belgian Strong Dark Ale / 10,3% / 0,but",3378.0,1406.81,0
Brewdog Jet Black Heart,29881.91,14581.91,0
"Emelisse Vanille Ice Cream Stout / 5,5% / 0,but",1910.7,785.7,0
"To Ol First Frontier / IPA / 7.1% / 0,ban",360.0,125.0,0
Melody Lindy Hop APA 0.5,4079.15,2079.1499999999996,0
Saldens Golden Lager,13583.52,7883.5199999999995,0
ZAGOVOR Can,5496.29,1966.29,0
AF Brew Gozelin Pamp: Bljuberri Barrel,9678.64,4803.639999999999,0
"Pikes Peak 38 Faces No. 1 0,355",3611.25,1131.25,0
"AF Brew Sweat, Tears And Swamp Dew 0.33",14540.690000000002,6210.69,0
Big Village Go Away and Come Back 0.5,8774.310000000001,3834.31,0
GARAGE Haerdball DIPA 0.44,2048.31,484.31,0
Jokikyla Hoppy Cider 0.5,5517.6,2617.6,0
Holy Jack 0.5,12414.01,5954.01,0
Crooked Stave Sour Rose 0.355,700.39,200.39,0
GARAGE x Magic Rock - Crimson Shards 0.44,3770.0,1664.0,0
Kombucha Live Brew Evert Thyme 0.33,6672.47,2702.47,0
Zagovor Trafaret BIG 0.5,11841.729999999998,4811.7300000000005,0
Sweet Water 4Chocolope Stout 0.33,4380.1,1545.1,0
Ostrovica American Pale Ale 0.5,9366.7,4566.7,0
Grissini portion,371222.30000000005,264384.80000000016,3
Nomada Hanami IPL,15156.68,6557.93,0
"Bosteels Pauwel Kwak / belgian strong ale / 8,4% / 0,but.",50156.70999999999,23878.51,0
Verzet Oud Bruin Oak Leaf/Oud Brjun Oak Lif,1758.77,547.77,0
Brewdog vs. La Pirata Al Abordage / 0.33,9856.52,4604.52,0
"AF Brew Oodles Of LabraDoodles 6,7% 0,5",59228.96000000001,21123.960000000003,0
Omnipollo Leon / Pale Ale Belgian / 6.5% / 0.75,519.14,180.94,0
"Firestone Walker Helldorado 0,355",2699.5,571.5,0
Dugges Shape Shifter Barrel,23149.179999999997,10028.9,0
Evil Twin Hazelnut Imperial Biscotti Break 0.473,3463.94,1468.94,0
Alvinne Sour'ire de Mortagne 0.33,1710.8899999999999,432.89,0
AF Brew Rednek Ale Barrel,24936.57,12936.57,0
Collective Arts State Of Mind 0.473,845.0,275.0,0
AF Brew Blown Agent Orange 0.5,6054.46,2354.46,0
Sweet Water 4Barrel20,36397.24999999999,15155.650000000001,0
Mikkeller - Beer Geek Vanilla Shake / imperial stout / 12% / 0.can,16216.48,5912.4800000000005,0
Cider Holy Jack / First Press 0.5,30665.979999999996,13935.980000000001,0
Selfmade Banana Trip / 9.4%,13383.45,6195.95,0
"AF Brew Hip Hop Milk Hip-Hop Milk / ZAGOVOR Can / pale ale / 5,5% / 0,5 but.",8949.61,3609.61,0
To Ol NE!PA: Mozaik & Geleksi,1678.8600000000001,654.01,0
"To Ol Bourbon Maelk 11% 0,375",2544.54,1007.14,0
To Ol Porter Barrel 30L,21709.34,8966.79,0
CRAK Cantina BVSaison BA 0.375,1207.94,367.94,0
Hausmann Funny Business 0.33,4800.36,2270.3599999999997,0
Garage Missouri 0.44,3006.85,888.85,0
Anderson Valley Salted Caramel Porter Barrel30,21294.14,11718.140000000001,0
Oskar Blues Hot Buttered Rum Ten Fidy 0.568,3837.8999999999996,1241.49,0
Ostrovica Champ 0.5,5122.02,2362.02,0
Selfmade Crow Meadow 0.33,11253.18,6098.18,0
Hausmann LimonCello Barrel,8703.75,1858.7500000000002,0
"Dugges Boxed Idjit / imperial stout / 12,1% / 0,33",1889.6200000000001,269.62,0
Brewdog Jack Hammer IPA / 7.2% / IBU250 / 0.33l,18626.800000000003,6149.140000000002,0
"Founders Dankwood 0,355",4176.48,1162.48,0
"St Peters Plum Porter 0,5",2520.0,1160.0,0
Bakunin Leningrader 0.5,6379.23,2779.23,0
Cider necarbonated Artizanal' Le Klo Fleri brjut Barrel20,53017.81,30826.06,0
Le Trou Du Diable Le Herisson 0.75,1589.35,189.35,0
Lindemans Kriek Barrel,20085.57,11483.07,0
The Bruery Terreux BeRazzled Beret with Guava Barrel,19094.9,6187.59,0
Cider Le Clos Fleuri Poire 0.75,700.0,699.0,0
Arpus Triple Berry Gose 0.33,1644.51,678.51,0
Bowl Cut All Weather Conditions 0.33,4037.65,1812.65,0
Omnipollo Moebius 0.44,1979.3600000000001,482.36,0
Zagovor x XP - Lost In Fjords,22289.92,8404.92,0
Cider sweet Oliver's Fine Cider The Next Big Thing Keeved Cider 0.75,1380.0,620.0,0
"Cornish Orchards Gold Cider / 5% / 0,5 but.",6588.26,2893.5600000000004,0
"Brewdog Dead Pony Club / pale ale / 3,8% / 0,/ but",11744.65,5502.150000000001,0
XP Hajperplejn but,10039.619999999999,5029.62,0
BrewDog / Hardcore IPA / imperial IPA / 9.2%,351.25,101.25,0
"Brewdog Kamikaze Knitting Club 0,Can",7000.45,2952.4500000000003,0
Bakunin Kelvin 1Can,4714.87,1714.87,0
"Dugges Strawberry Sour Beer 5% 0,33",2008.3100000000002,781.7299999999999,0
Naparbier Obsequim 10%,82015.24,20693.24,0
Bakunin Leningrader Barrel,9594.109999999999,4269.110000000001,0
XP Average Pumpkin Bear Barrel,10271.619999999999,5831.62,0
AF Brew Redneck Ale 0.33,6031.639999999999,3471.6400000000003,0
Big Village IRRATIONALISM feijoa ed.BA Red Wine 0.375,7878.76,3448.76,0
Kees BarleyWine Barrel20,28200.82,12874.940000000002,0
Red Button Acid Raspberry Jazz 0.33,9002.32,3762.32,0
"BrewDog Elvis Juice 0,but",1188.1599999999999,538.56,0
Sabotage Hop Rider 0.33,3805.4799999999996,1885.48,0
Steppe and Wind Raspberry & Chocolate b/a,14547.61,8045.11,0
Caribou Kombucha Shipovnik Imbir' 0.33,2797.9700000000003,1257.97,0
Steppe and Wind Cherry & Chocolate b/a,15630.349999999999,8426.6,0
Stamm Beer Jungle Look Barrel30,83230.70000000001,37371.23,0
De Moersleutel Ofjehoplust 0.44,1439.97,-120.03,0
The Bruery Terreux Frucht Grapefruit / Frucht Fruit Punch 0.75,2181.67,-722.3299999999999,0
Ostrovica Standout 0.5,4181.86,1801.86,0
FFF Keep In Touch Barrel,13230.619999999999,7563.860000000001,0
Nuclear Lithium Ringer Barrel,14700.54,8513.04,0
AF Brew Three Identical Strangers HBC 438 0.5,3180.95,1140.95,0
"Steppe and Wind Praise You Rhodomel b/a 0,33",3104.8,1424.8,0
Dogma Doppelbock Barrel,13163.34,6838.84,0
To Ol Tropical Rumble 0.33,450.0,207.0,0
"Saldens Stout 0,5l sentjabr'",23946.29,12986.289999999999,0
"Emelisse Vanille Ice Cream Stout 5,5%",17607.010000000002,7506.01,0
"Het Nest KlevereTien / belgian strong / 10% / 0,33",230.0,-25.0,0
"Fuller's Galleon Hopped Lager 4,8%",700.0,318.0,0
"Bakunin & Pinta Warsaw Express 9,3% 0,33",8347.740000000002,3517.74,0
Brooklyn Brewery East IPA 0.355,7253.51,2525.5099999999998,0
